Seed,Evaluation,BestDistance
1,9900,2168.6578482672453
1,10000,2168.6578482672453
1,10100,2168.6578482672453
1,10200,2168.6578482672453
1,10300,2168.6578482672453
1,10400,2168.6578482672453
1,10500,2168.6578482672453
1,10600,2168.6578482672453
1,10700,2168.6578482672453
1,10800,2168.6578482672453
1,10900,2168.6578482672453
1,11000,2168.6578482672453
1,11100,2168.6578482672453
1,11200,2168.6578482672453
1,11300,2168.6578482672453
1,11400,2168.6578482672453
1,11500,2168.6578482672453
1,11600,2168.6578482672453
1,11700,2168.6578482672453
1,11800,2168.6578482672453
1,11900,2105.7845382200744
1,12000,2105.7845382200744
1,12100,2105.7845382200744
1,12200,2105.7845382200744
1,12300,2105.7845382200744
1,12400,2105.7845382200744
1,12500,2105.7845382200744
1,12600,2105.7845382200744
1,12700,2105.7845382200744
1,12800,2105.7845382200744
1,12900,2004.756942845489
1,13000,2004.756942845489
1,13100,2004.756942845489
1,13200,2004.756942845489
1,13300,2004.756942845489
1,13400,2004.756942845489
1,13500,1915.0377075242357
1,13600,1915.0377075242357
1,13700,1915.0377075242357
1,13800,1868.3552689301464
1,13900,1868.3552689301464
1,14000,1868.3552689301464
1,14100,1868.3552689301464
1,14200,1868.3552689301464
1,14300,1868.3552689301464
1,14400,1868.3552689301464
1,14500,1868.3552689301464
1,14600,1868.3552689301464
1,14700,1868.3552689301464
1,14800,1868.3552689301464
1,14900,1868.3552689301464
1,15000,1868.3552689301464
1,15100,1868.3552689301464
1,15200,1868.3552689301464
1,15300,1866.375954422563
1,15400,1866.375954422563
1,15500,1852.9788912796091
1,15600,1852.9788912796091
1,15700,1852.9788912796091
1,15800,1852.9788912796091
1,15900,1852.9788912796091
1,16000,1852.9788912796091
1,16100,1835.6403077444409
1,16200,1835.6403077444409
1,16300,1835.6403077444409
1,16400,1835.6403077444409
1,16500,1835.6403077444409
1,16600,1835.6403077444409
1,16700,1835.6403077444409
1,16800,1835.6403077444409
1,16900,1835.6403077444409
1,17000,1835.6403077444409
1,17100,1832.1760098040666
1,17200,1832.1760098040666
1,17300,1829.0342187396252
1,17400,1799.4217702852347
1,17500,1799.4217702852347
1,17600,1799.4217702852347
