Seed,Evaluation,BestDistance
1,15700,1554.1919477049637
1,15800,1554.1919477049637
1,15900,1554.1919477049637
1,16000,1554.1919477049637
1,16100,1554.1919477049637
1,16200,1554.1919477049637
1,16300,1554.1919477049637
1,16400,1554.1919477049637
1,16500,1547.1433747094381
1,16600,1547.1433747094381
1,16700,1547.1433747094381
1,16800,1547.1433747094381
1,16900,1547.1433747094381
1,17000,1547.1433747094381
1,17100,1547.1433747094381
1,17200,1547.1433747094381
1,17300,1547.1433747094381
1,17400,1547.1433747094381
1,17500,1547.1433747094381
1,17600,1547.1433747094381
1,17700,1547.1433747094381
1,17800,1547.1433747094381
1,17900,1547.1433747094381
1,18000,1547.1433747094381
1,18100,1547.1433747094381
1,18200,1547.1433747094381
1,18300,1547.1433747094381
1,18400,1547.1433747094381
1,18500,1547.1433747094381
1,18600,1547.1433747094381
1,18700,1547.1433747094381
1,18800,1547.1433747094381
1,18900,1547.1433747094381
1,19000,1547.1433747094381
1,19100,1547.1433747094381
1,19200,1547.1433747094381
1,19300,1547.1433747094381
1,19400,1547.1433747094381
1,19500,1547.1433747094381
1,19600,1547.1433747094381
1,19700,1547.1433747094381
1,19800,1547.1433747094381
1,19900,1547.1433747094381
1,20000,1547.1433747094381
1,20100,1547.1433747094381
1,20200,1547.1433747094381
1,20300,1537.3275349621956
1,20400,1537.3275349621956
1,20500,1537.3275349621956
1,20600,1537.3275349621956
1,20700,1537.3275349621956
1,20800,1537.3275349621956
1,20900,1537.3275349621956
1,21000,1537.3275349621956
1,21100,1537.3275349621956
1,21200,1537.3275349621956
1,21300,1537.3275349621956
1,21400,1537.3275349621956
1,21500,1537.3275349621956
1,21600,1537.3275349621956
1,21700,1537.3275349621956
1,21800,1537.3275349621956
1,21900,1537.3275349621956
1,22000,1537.3275349621956
1,22100,1537.3275349621956
1,22200,1537.3275349621956
1,22300,1537.3275349621952
1,22400,1537.3275349621952
1,22500,1537.3275349621952
1,22600,1537.3275349621952
1,22700,1537.3275349621952
1,22800,1537.3275349621952
1,22900,1537.3275349621952
1,23000,1537.3275349621952
1,23100,1537.3275349621952
1,23200,1537.3275349621952
1,23300,1537.3275349621952
1,23400,1537.3275349621952
1,23500,1537.3275349621952
1,23600,1537.3275349621952
1,23700,1537.3275349621952
1,23800,1537.3275349621952
1,23900,1537.3275349621952
1,24000,1537.3275349621952
1,24100,1507.4064828024427
1,24200,1507.4064828024427
1,24300,1507.4064828024427
1,24400,1507.4064828024427
1,24500,1507.4064828024427
1,24600,1498.1262957715949
1,24700,1498.1262957715949
1,24800,1498.1262957715949
1,24900,1498.1262957715949
1,25000,1498.1262957715949
1,25100,1498.1262957715949
1,25200,1498.1262957715949
1,25300,1498.1262957715949
1,25400,1498.1262957715949
1,25500,1498.1262957715949
1,25600,1498.1262957715949
1,25700,1498.1262957715949
1,25800,1498.1262957715949
1,25900,1498.1262957715949
1,26000,1498.1262957715949
1,26100,1498.1262957715949
1,26200,1498.1262957715949
1,26300,1498.1262957715949
1,26400,1498.1262957715949
1,26500,1498.1262957715949
1,26600,1498.1262957715949
1,26700,1495.8333318473035
1,26800,1495.8333318473035
1,26900,1495.8333318473035
1,27000,1495.8333318473035
1,27100,1495.8333318473035
1,27200,1495.8333318473035
1,27300,1495.8333318473035
1,27400,1495.8333318473035
