Seed,Evaluation,BestDistance
0,46100,1112.3362473767754
0,46150,1112.3362473767754
0,46200,1112.3362473767754
0,46250,1112.3362473767754
0,46300,1112.3362473767754
0,46350,1112.3362473767754
0,46400,1112.3362473767754
0,46450,1112.3362473767754
0,46500,1112.3362473767754
0,46550,1112.3362473767754
0,46600,1112.3362473767754
0,46650,1112.3362473767754
0,46700,1112.3362473767754
0,46750,1112.3362473767754
0,46800,1112.3362473767754
0,46850,1112.3362473767754
0,46900,1112.3362473767754
0,46950,1112.3362473767754
0,47000,1112.3362473767754
0,47050,1112.3362473767754
0,47100,1112.3362473767754
0,47150,1112.3362473767754
0,47200,1112.3362473767754
0,47250,1112.3362473767754
0,47300,1112.3362473767754
0,47350,1112.3362473767754
0,47400,1112.3362473767754
0,47450,1112.3362473767754
0,47500,1112.3362473767754
0,47550,1112.3362473767754
0,47600,1112.3362473767754
0,47650,1112.3362473767754
0,47700,1112.3362473767754
0,47750,1112.3362473767754
0,47800,1112.3362473767754
0,47850,1112.3362473767754
0,47900,1112.3362473767754
0,47950,1112.3362473767754
0,48000,1112.3362473767754
0,48050,1112.3362473767754
0,48100,1112.3362473767754
0,48150,1112.3362473767754
0,48200,1112.3362473767754
0,48250,1112.3362473767754
0,48300,1112.3362473767754
0,48350,1112.3362473767754
0,48400,1112.3362473767754
0,48450,1112.3362473767754
0,48500,1112.3362473767754
0,48550,1112.3362473767754
0,48600,1112.3362473767754
0,48650,1112.3362473767754
0,48700,1112.3362473767754
0,48750,1112.3362473767754
0,48800,1112.3362473767754
0,48850,1112.3362473767754
0,48900,1112.3362473767754
0,48950,1112.3362473767754
0,49000,1112.3362473767754
0,49050,1112.3362473767754
0,49100,1112.3362473767754
0,49150,1112.3362473767754
0,49200,1112.3362473767754
0,49250,1112.3362473767754
0,49300,1112.3362473767754
0,49350,1112.3362473767754
0,49400,1112.3362473767754
0,49450,1112.3362473767754
0,49500,1112.3362473767754
0,49550,1112.3362473767754
0,49600,1112.3362473767754
0,49650,1112.3362473767754
0,49700,1112.3362473767754
0,49750,1112.3362473767754
0,49800,1112.3362473767754
0,49850,1112.3362473767754
0,49900,1112.3362473767754
0,49950,1112.3362473767754
0,50000,1112.3362473767754
1,50,1432.2886987383245
1,100,1372.307369921251
